latitude,longitude,mag,magType,time,place,depth,mag_group,date
17.369,122.684,5.0,mb,1977-08-18 17:46:59.500000+00:00,"42 km NE of Dicabisagan, Philippines",33.0,5.0-5.9,1977-Aug-18
17.4,122.812,5.1,mb,1977-08-02 02:10:06.800000+00:00,"54 km NE of Dicabisagan, Philippines",33.0,5.0-5.9,1977-Aug-02
18.646,121.055,5.2,mb,1977-07-29 22:23:41.200000+00:00,"5 km NW of Claveria, Philippines",40.0,5.0-5.9,1977-Jul-29
17.063,122.498,5.4,mb,1977-07-27 17:25:16.200000+00:00,"9 km ESE of Dicabisagan, Philippines",41.0,5.0-5.9,1977-Jul-27
17.347,122.306,5.1,mb,1977-07-22 05:13:39.800000+00:00,"31 km NNW of Dicabisagan, Philippines",46.0,5.0-5.9,1977-Jul-22
17.212,122.432,5.1,mb,1977-07-21 18:55:34.600000+00:00,"14 km N of Dicabisagan, Philippines",46.0,5.0-5.9,1977-Jul-21
16.882,122.361,6.9,ms,1977-07-21 13:45:54+00:00,"22 km SSW of Dicabisagan, Philippines",33.0,6.0-6.9,1977-Jul-21
14.873,120.005,5.2,mb,1977-07-16 15:38:00.800000+00:00,"11 km SW of San Nicolas, Philippines",72.0,5.0-5.9,1977-Jul-16
13.387,125.162,5.1,mb,1977-07-06 20:57:16.100000+00:00,"80 km N of Cabodiongan, Philippines",14.0,5.0-5.9,1977-Jul-06
13.309,124.645,5.6,mb,1977-06-13 11:47:41.400000+00:00,"49 km SE of Bato, Philippines",35.0,5.0-5.9,1977-Jun-13
14.501,123.737,5.3,mb,1977-06-12 16:48:47.800000+00:00,"68 km NW of Pandan, Philippines",52.0,5.0-5.9,1977-Jun-12
16.292,119.833,5.2,mb,1977-05-24 08:37:42.300000+00:00,"2 km E of Catuday, Philippines",73.0,5.0-5.9,1977-May-24
15.699,120.82,5.7,mb,1977-05-21 05:35:22.500000+00:00,"3 km NNW of Bunol, Philippines",189.0,5.0-5.9,1977-May-21
13.014,121.688,5.2,mb,1977-05-13 02:15:55.100000+00:00,"19 km ESE of Pili, Philippines",39.0,5.0-5.9,1977-May-13
16.003,121.15,5.0,mb,1977-05-12 14:00:57+00:00,"10 km ENE of Carranglan, Philippines",16.0,5.0-5.9,1977-May-12
13.032,121.711,5.4,mb,1977-05-12 08:09:52.900000+00:00,"21 km E of Pili, Philippines",33.0,5.0-5.9,1977-May-12
13.559,125.371,5.3,mb,1977-05-02 02:25:59.400000+00:00,"105 km NNE of Cabodiongan, Philippines",26.0,5.0-5.9,1977-May-02
17.678,121.691,5.4,mb,1977-04-20 15:21:03.400000+00:00,"1 km WNW of Nattapian, Philippines",33.0,5.0-5.9,1977-Apr-20
16.734,122.562,5.1,mb,1977-03-24 19:33:33+00:00,"41 km SSE of Dicabisagan, Philippines",33.0,5.0-5.9,1977-Mar-24
16.508,122.609,5.0,mb,1977-03-20 11:01:56.100000+00:00,"66 km SSE of Dicabisagan, Philippines",27.0,5.0-5.9,1977-Mar-20
16.814,122.354,5.8,ms,1977-03-19 19:35:08+00:00,"30 km SSW of Dicabisagan, Philippines",39.0,5.0-5.9,1977-Mar-19
17.062,122.354,5.2,mb,1977-03-19 14:30:54.800000+00:00,"6 km WSW of Dicabisagan, Philippines",33.0,5.0-5.9,1977-Mar-19
16.743,122.458,5.5,mb,1977-03-19 13:00:24.400000+00:00,"37 km S of Dicabisagan, Philippines",33.0,5.0-5.9,1977-Mar-19
16.65,122.461,5.3,mb,1977-03-19 12:56:03.700000+00:00,"48 km S of Dicabisagan, Philippines",33.0,5.0-5.9,1977-Mar-19
16.605,122.422,5.4,mb,1977-03-19 12:17:03.600000+00:00,"47 km ESE of Dicamay, Philippines",33.0,5.0-5.9,1977-Mar-19
16.795,122.331,5.0,mb,1977-03-19 11:54:05.700000+00:00,"33 km SSW of Dicabisagan, Philippines",33.0,5.0-5.9,1977-Mar-19
16.605,122.562,5.2,mb,1977-03-19 07:22:32.500000+00:00,"55 km SSE of Dicabisagan, Philippines",33.0,5.0-5.9,1977-Mar-19
16.677,122.532,5.1,mb,1977-03-19 06:05:54.300000+00:00,"46 km SSE of Dicabisagan, Philippines",33.0,5.0-5.9,1977-Mar-19
16.6,122.667,5.0,mb,1977-03-19 03:46:13.900000+00:00,"59 km SSE of Dicabisagan, Philippines",33.0,5.0-5.9,1977-Mar-19
17.141,122.508,5.1,mb,1977-03-19 03:02:42.600000+00:00,"11 km ENE of Dicabisagan, Philippines",34.0,5.0-5.9,1977-Mar-19
17.139,122.434,5.3,mb,1977-03-19 01:53:19.200000+00:00,"6 km NNE of Dicabisagan, Philippines",49.0,5.0-5.9,1977-Mar-19
16.357,122.396,5.0,mb,1977-03-19 01:29:55.800000+00:00,"60 km SE of Dicamay, Philippines",33.0,5.0-5.9,1977-Mar-19
17.052,122.415,5.1,mb,1977-03-19 00:51:16.900000+00:00,"3 km S of Dicabisagan, Philippines",58.0,5.0-5.9,1977-Mar-19
16.832,122.453,5.2,mb,1977-03-19 00:41:08.700000+00:00,"27 km S of Dicabisagan, Philippines",33.0,5.0-5.9,1977-Mar-19
16.764,122.522,5.3,mb,1977-03-18 23:57:38.100000+00:00,"36 km SSE of Dicabisagan, Philippines",33.0,5.0-5.9,1977-Mar-18
16.942,122.524,5.0,mb,1977-03-18 22:38:00+00:00,"19 km SE of Dicabisagan, Philippines",33.0,5.0-5.9,1977-Mar-18
16.612,122.165,5.2,mb,1977-03-18 22:34:00.700000+00:00,"23 km SE of Dicamay, Philippines",33.0,5.0-5.9,1977-Mar-18
16.739,122.438,5.52,mw,1977-03-18 22:16:31.840000+00:00,"38 km S of Dicabisagan, Philippines",15.0,5.0-5.9,1977-Mar-18
16.704,122.38,5.55,mw,1977-03-18 22:10:21.540000+00:00,"40 km E of Dicamay, Philippines",15.0,5.0-5.9,1977-Mar-18
16.773,122.327,7.0,ms,1977-03-18 21:43:52.400000+00:00,"34 km E of Dicamay, Philippines",37.0,7.0-7.9,1977-Mar-18
17.354,119.72,5.2,mb,1977-02-23 10:35:02.100000+00:00,"71 km WSW of Fuerte, Philippines",48.0,5.0-5.9,1977-Feb-23
15.691,119.153,5.0,mb,1977-02-14 13:25:17.200000+00:00,"72 km WSW of Ilioilio, Philippines",46.0,5.0-5.9,1977-Feb-14
15.679,119.155,5.7,mb,1977-02-13 04:07:14.500000+00:00,"72 km WSW of Ilioilio, Philippines",33.0,5.0-5.9,1977-Feb-13
15.651,119.165,5.4,mb,1977-02-13 04:06:46.900000+00:00,"72 km WSW of Ilioilio, Philippines",44.0,5.0-5.9,1977-Feb-13
13.36,123.405,5.1,mb,1977-02-04 10:21:47.100000+00:00,"1 km E of Masoli, Philippines",61.0,5.0-5.9,1977-Feb-04
15.332,121.859,5.0,mb,1977-01-10 03:28:54.900000+00:00,"44 km NNW of Karligan, Philippines",47.0,5.0-5.9,1977-Jan-10
15.324,121.906,5.3,mb,1977-01-08 06:41:04.100000+00:00,"41 km NNW of Karligan, Philippines",36.0,5.0-5.9,1977-Jan-08
13.962,124.829,5.5,mb,1976-12-10 23:05:27.200000+00:00,"51 km ENE of Gigmoto, Philippines",33.0,5.0-5.9,1976-Dec-10
17.396,120.07,5.0,mb,1976-12-05 23:28:55.700000+00:00,"35 km WSW of Fuerte, Philippines",42.0,5.0-5.9,1976-Dec-05
12.869,124.546,5.4,mb,1976-10-24 02:05:40.500000+00:00,"28 km NE of Biri, Philippines",72.0,5.0-5.9,1976-Oct-24
18.948,121.303,5.7,mb,1976-10-08 21:05:31+00:00,"40 km NNE of Namuac, Philippines",57.0,5.0-5.9,1976-Oct-08
13.786,120.713,5.2,mb,1976-09-22 09:08:33.300000+00:00,"6 km S of Hukay, Philippines",125.0,5.0-5.9,1976-Sep-22
12.364,121.836,5.2,ms,1976-08-29 05:30:33.400000+00:00,"17 km WSW of Odiongan, Philippines",28.0,5.0-5.9,1976-Aug-29
13.045,124.445,5.6,ms,1976-08-25 12:29:54.200000+00:00,"33 km ENE of Bagacay, Philippines",23.0,5.0-5.9,1976-Aug-25
14.499,123.766,5.5,mb,1976-08-19 19:04:04.600000+00:00,"66 km NW of Pandan, Philippines",15.0,5.0-5.9,1976-Aug-19
14.081,124.865,5.3,mb,1976-06-07 09:21:08.400000+00:00,"61 km ENE of Gigmoto, Philippines",33.0,5.0-5.9,1976-Jun-07
14.087,124.829,6.4,ms,1976-06-07 07:36:55.400000+00:00,"58 km NE of Gigmoto, Philippines",33.0,6.0-6.9,1976-Jun-07
13.506,120.526,5.3,mb,1976-05-04 09:23:18.100000+00:00,"11 km ENE of Harrison, Philippines",67.0,5.0-5.9,1976-May-04
13.449,122.213,5.1,mb,1976-05-02 07:17:12.100000+00:00,"17 km E of Buyabod, Philippines",29.0,5.0-5.9,1976-May-02
10.677,122.501,5.1,mb,1976-02-21 21:43:10.600000+00:00,"1 km SE of San Nicolas, Philippines",60.0,5.0-5.9,1976-Feb-21
13.916,120.123,5.8,ms,1976-02-13 10:33:42.700000+00:00,"6 km N of Lubang, Philippines",29.0,5.0-5.9,1976-Feb-13
15.67,121.703,5.5,ms,1976-02-13 08:07:32.600000+00:00,"Luzon, Philippines",47.0,5.0-5.9,1976-Feb-13
18.93,120.035,5.2,mb,1976-01-22 16:05:17+00:00,"76 km NW of Davila, Philippines",32.0,5.0-5.9,1976-Jan-22
17.389,119.664,5.0,mb,1975-12-06 05:18:32.800000+00:00,"76 km WSW of Fuerte, Philippines",46.0,5.0-5.9,1975-Dec-06
17.416,119.682,5.8,mb,1975-12-06 05:13:11.700000+00:00,"74 km WSW of Cabittaogan, Philippines",19.0,5.0-5.9,1975-Dec-06
13.793,125.098,5.8,mb,1975-11-09 20:34:49.800000+00:00,"76 km E of Gigmoto, Philippines",33.0,5.0-5.9,1975-Nov-09
11.647,121.672,5.8,ms,1975-10-22 15:59:48.600000+00:00,"27 km WSW of Union, Philippines",33.0,5.0-5.9,1975-Oct-22
11.661,121.646,6.3,ms,1975-10-21 23:06:22.800000+00:00,"29 km WSW of Union, Philippines",33.0,6.0-6.9,1975-Oct-21
11.639,121.602,5.4,mb,1975-10-21 22:23:06.300000+00:00,"30 km SE of Jarigue, Philippines",33.0,5.0-5.9,1975-Oct-21
11.707,121.75,6.1,ms,1975-10-21 17:12:23.700000+00:00,"17 km WSW of Union, Philippines",33.0,6.0-6.9,1975-Oct-21
10.264,121.801,5.2,mb,1975-10-17 14:04:08+00:00,"25 km SW of Magdalena, Philippines",38.0,5.0-5.9,1975-Oct-17
13.938,120.157,5.3,mb,1975-10-08 10:27:36.700000+00:00,"9 km NNE of Lubang, Philippines",68.0,5.0-5.9,1975-Oct-08
14.21,121.925,5.0,mb,1975-10-05 12:45:33.900000+00:00,"1 km N of Perez, Philippines",33.0,5.0-5.9,1975-Oct-05
13.94,120.647,5.4,mb,1975-06-18 04:11:02.300000+00:00,"1 km W of Bungahan, Philippines",134.0,5.0-5.9,1975-Jun-18
18.669,120.95,5.0,mb,1975-06-01 01:39:46.600000+00:00,"15 km WNW of Claveria, Philippines",26.0,5.0-5.9,1975-Jun-01
13.612,120.852,5.0,mb,1975-05-23 23:16:12.100000+00:00,"5 km SSW of Tingloy, Philippines",41.0,5.0-5.9,1975-May-23
13.016,119.999,5.0,mb,1975-05-05 21:55:05+00:00,"66 km WSW of Tayaman, Philippines",12.0,5.0-5.9,1975-May-05
13.624,120.768,5.1,mb,1975-05-01 21:09:40.500000+00:00,"11 km WSW of Tingloy, Philippines",48.0,5.0-5.9,1975-May-01
13.751,120.885,5.0,mb,1975-04-29 08:49:25.800000+00:00,"1 km WNW of Solo, Philippines",50.0,5.0-5.9,1975-Apr-29
13.646,120.804,5.2,mb,1975-04-29 08:41:53.700000+00:00,"7 km WSW of Tingloy, Philippines",53.0,5.0-5.9,1975-Apr-29
16.971,120.302,5.2,mb,1975-04-03 06:26:44.300000+00:00,"14 km WNW of Pudoc, Philippines",83.0,5.0-5.9,1975-Apr-03
13.044,120.23,5.0,mb,1975-02-01 15:19:50.500000+00:00,"42 km WSW of Tayaman, Philippines",33.0,5.0-5.9,1975-Feb-01
12.927,125.17,5.1,mb,1974-12-26 21:36:27.200000+00:00,"32 km NNE of Cabodiongan, Philippines",33.0,5.0-5.9,1974-Dec-26
19.076,121.155,5.5,mb,1974-12-02 06:34:07.700000+00:00,"51 km N of Namuac, Philippines",53.0,5.0-5.9,1974-Dec-02
18.973,121.311,5.7,ms,1974-11-19 03:55:18.900000+00:00,"42 km NNE of Namuac, Philippines",44.0,5.0-5.9,1974-Nov-19
15.017,122.67,5.1,mb,1974-11-03 16:29:08.800000+00:00,"46 km NE of Casuguran, Philippines",33.0,5.0-5.9,1974-Nov-03
13.481,120.565,5.2,mb,1974-10-22 22:45:42.100000+00:00,"13 km ENE of Paluan, Philippines",41.0,5.0-5.9,1974-Oct-22
18.208,119.125,5.6,mb,1974-09-03 05:59:41+00:00,"143 km WNW of Puro Pinget, Philippines",33.0,5.0-5.9,1974-Sep-03
18.337,119.171,5.9,mb,1974-09-03 05:55:06.400000+00:00,"142 km WNW of Callaguip, Philippines",11.0,5.0-5.9,1974-Sep-03
18.293,121.075,5.0,mb,1974-06-20 22:40:06.700000+00:00,"32 km NNW of Kabugao, Philippines",33.0,5.0-5.9,1974-Jun-20
13.745,125.068,5.1,mb,1974-04-20 04:26:51.500000+00:00,"73 km E of Gigmoto, Philippines",33.0,5.0-5.9,1974-Apr-20
13.832,120.646,5.4,mb,1974-04-16 11:22:52.900000+00:00,"1 km E of Calatagan, Philippines",123.0,5.0-5.9,1974-Apr-16
18.911,120.831,5.3,mb,1974-04-15 03:43:52.400000+00:00,"38 km N of Pagudpud, Philippines",45.0,5.0-5.9,1974-Apr-15
17.081,119.713,5.1,mb,1974-03-22 01:58:30.200000+00:00,"76 km W of Darapidap, Philippines",34.0,5.0-5.9,1974-Mar-22
13.909,122.116,6.1,ms,1974-02-19 03:30:21.800000+00:00,"1 km W of Panikihan, Philippines",17.0,6.0-6.9,1974-Feb-19
13.523,120.458,5.5,mb,1974-02-12 09:47:44.800000+00:00,"8 km NNE of Harrison, Philippines",74.0,5.0-5.9,1974-Feb-12
15.933,119.773,5.2,mb,1974-02-09 08:28:15.300000+00:00,"3 km SSE of Ilioilio, Philippines",65.0,5.0-5.9,1974-Feb-09
18.909,120.07,5.9,mb,1974-02-03 10:08:48.400000+00:00,"72 km NW of Davila, Philippines",30.0,5.0-5.9,1974-Feb-03
16.7,119.899,5.2,mb,1974-01-17 02:44:08.900000+00:00,"31 km N of Binabalian, Philippines",74.0,5.0-5.9,1974-Jan-17
13.452,121.015,5.1,mb,1973-11-21 12:05:46.300000+00:00,"2 km N of San Teodoro, Philippines",39.0,5.0-5.9,1973-Nov-21
13.797,120.239,5.6,mb,1973-10-25 06:41:11.300000+00:00,"4 km ESE of Tilik, Philippines",63.0,5.0-5.9,1973-Oct-25
16.29,122.356,5.2,mb,1973-10-09 01:44:57.500000+00:00,"59 km ESE of Minuri, Philippines",33.0,5.0-5.9,1973-Oct-09
16.327,122.337,5.0,mb,1973-10-07 12:20:37.200000+00:00,"56 km ESE of Minuri, Philippines",33.0,5.0-5.9,1973-Oct-07
18.834,120.65,5.2,mb,1973-09-21 13:48:32.200000+00:00,"Luzon, Philippines",20.0,5.0-5.9,1973-Sep-21
16.444,121.977,5.1,mb,1973-08-23 17:25:37.700000+00:00,"16 km SE of Minuri, Philippines",64.0,5.0-5.9,1973-Aug-23
11.358,121.178,5.2,mb,1973-08-19 01:45:18.900000+00:00,"34 km NE of Agutaya, Philippines",22.0,5.0-5.9,1973-Aug-19
11.511,121.389,6.1,ms,1973-08-18 08:25:44.100000+00:00,"39 km S of Jarigue, Philippines",14.0,6.0-6.9,1973-Aug-18
11.504,121.498,5.4,mb,1973-08-17 18:48:16.800000+00:00,"40 km S of Jarigue, Philippines",40.0,5.0-5.9,1973-Aug-17
14.925,119.855,5.1,mb,1973-07-18 03:53:41.200000+00:00,"24 km W of San Nicolas, Philippines",56.0,5.0-5.9,1973-Jul-18
13.225,124.699,6.0,ms,1973-07-05 22:46:16.300000+00:00,"60 km SE of Bato, Philippines",38.0,6.0-6.9,1973-Jul-05
13.63,120.752,5.3,mb,1973-05-13 12:55:42.600000+00:00,"13 km WSW of Tingloy, Philippines",1.0,5.0-5.9,1973-May-13
11.998,122.501,5.1,mb,1973-05-12 06:35:54.100000+00:00,"33 km NNE of Brgy. Bachaw Norte, Kalibo, Philippines",33.0,5.0-5.9,1973-May-12
11.822,122.311,5.0,mb,1973-04-11 04:25:40.600000+00:00,"11 km N of Dungon, Philippines",21.0,5.0-5.9,1973-Apr-11
11.937,122.499,5.4,ms,1973-04-05 04:32:08.100000+00:00,"27 km NNE of Brgy. Bachaw Norte, Kalibo, Philippines",6.0,5.0-5.9,1973-Apr-05
11.959,122.476,5.1,mb,1973-03-28 14:39:21.900000+00:00,"28 km NNE of Brgy. Bachaw Norte, Kalibo, Philippines",46.0,5.0-5.9,1973-Mar-28
13.372,122.787,7.0,ms,1973-03-17 08:30:51.800000+00:00,"13 km ENE of San Andres, Philippines",33.0,7.0-7.9,1973-Mar-17
13.937,120.357,5.2,mb,1973-03-15 17:58:39.400000+00:00,"21 km NE of Tilik, Philippines",113.0,5.0-5.9,1973-Mar-15
18.112,120.708,5.1,mb,1973-03-06 03:58:40.200000+00:00,"1 km NE of Dingras, Philippines",98.0,5.0-5.9,1973-Mar-06
13.21,120.297,5.54,mw,1972-05-26 08:38:17.900000+00:00,"28 km SW of Paluan, Philippines",20.0,5.0-5.9,1972-May-26
16.663,122.353,5.65,mw,1972-05-22 06:11:12.150000+00:00,"38 km ESE of Dicamay, Philippines",15.0,5.0-5.9,1972-May-22
16.552,122.189,6.92,mw,1972-05-22 06:04:02.510000+00:00,"30 km SE of Dicamay, Philippines",35.0,6.0-6.9,1972-May-22
13.393,120.036,6.15,mw,1972-05-17 05:27:53.320000+00:00,"42 km SSW of Looc, Philippines",26.4,6.0-6.9,1972-May-17
13.557,120.422,5.95,mw,1972-04-30 15:15:32.460000+00:00,"11 km N of Harrison, Philippines",25.0,5.0-5.9,1972-Apr-30
13.286,120.257,5.52,mw,1972-04-30 00:13:29.310000+00:00,"26 km SW of Harrison, Philippines",44.2,5.0-5.9,1972-Apr-30
13.603,120.634,5.98,mw,1972-04-27 01:29:34.680000+00:00,"19 km NW of Wawa, Philippines",25.0,5.0-5.9,1972-Apr-27
13.24,120.387,5.54,mw,1972-04-26 15:56:01.830000+00:00,"Mindoro, Philippines",44.0,5.0-5.9,1972-Apr-26
13.402,120.275,7.45,mw,1972-04-25 19:30:07.920000+00:00,"17 km WSW of Harrison, Philippines",25.0,7.0-7.9,1972-Apr-25
17.535,120.134,5.53,mw,1971-10-27 09:27:17.540000+00:00,"24 km WSW of Cabittaogan, Philippines",25.0,5.0-5.9,1971-Oct-27
12.439,123.691,6.44,mw,1971-07-25 12:51:45.300000+00:00,"9 km WNW of Batuan, Philippines",40.0,6.0-6.9,1971-Jul-25
15.314,120.169,5.79,mw,1971-07-20 10:34:10.630000+00:00,"11 km ENE of San Juan, Philippines",15.0,5.0-5.9,1971-Jul-20
15.605,121.767,5.79,mw,1971-07-04 11:30:53.460000+00:00,"28 km SE of Suklayin, Philippines",32.2,5.0-5.9,1971-Jul-04
12.36,123.899,6.07,mw,1971-07-02 05:34:28.780000+00:00,"15 km ESE of Batuan, Philippines",25.0,6.0-6.9,1971-Jul-02
12.704,122.3,6.02,mw,1971-04-29 19:56:14.720000+00:00,"11 km NNE of Alad, Philippines",11.7,6.0-6.9,1971-Apr-29
18.061,120.679,5.5,mw,1971-04-29 00:46:45.880000+00:00,"5 km SSW of Dingras, Philippines",30.0,5.0-5.9,1971-Apr-29
15.045,120.047,5.81,mw,1970-11-21 12:19:43.040000+00:00,"3 km SW of Poblacion, San Felipe, Philippines",62.8,5.0-5.9,1970-Nov-21
12.081,123.863,6.55,mw,1970-11-13 14:16:23.380000+00:00,"8 km W of Peña, Philippines",13.5,6.0-6.9,1970-Nov-13
18.477,120.837,5.63,mw,1970-11-07 23:18:23.350000+00:00,"9 km SE of Bangui, Philippines",32.5,5.0-5.9,1970-Nov-07
18.333,120.792,5.64,mw,1970-11-03 15:12:12.670000+00:00,"18 km E of Pasuquin, Philippines",32.5,5.0-5.9,1970-Nov-03
18.051,120.486,5.91,mw,1970-08-26 15:11:55.120000+00:00,"2 km S of Callaguip, Philippines",45.0,5.0-5.9,1970-Aug-26
13.938,120.357,5.78,mw,1970-07-10 21:06:40.580000+00:00,"21 km NE of Tilik, Philippines",84.8,5.0-5.9,1970-Jul-10
12.233,124.592,5.77,mw,1970-05-30 13:16:29.980000+00:00,"8 km SSW of Lope de Vega, Philippines",106.5,5.0-5.9,1970-May-30
15.716,121.695,5.89,mw,1970-05-01 03:22:15.920000+00:00,"16 km ESE of Suklayin, Philippines",32.4,5.0-5.9,1970-May-01
15.219,122.624,6.2,mw,1970-04-15 13:14:25.690000+00:00,"61 km NNE of Casuguran, Philippines",25.0,6.0-6.9,1970-Apr-15
15.05,122.438,5.52,mw,1970-04-12 14:22:38.710000+00:00,"37 km N of Casuguran, Philippines",18.4,5.0-5.9,1970-Apr-12
15.164,122.443,5.56,mw,1970-04-12 05:18:09.260000+00:00,Philippine Islands region,22.5,5.0-5.9,1970-Apr-12
15.263,122.063,5.73,mw,1970-04-12 04:16:57.380000+00:00,"31 km N of Karligan, Philippines",19.1,5.0-5.9,1970-Apr-12
15.136,122.064,6.92,mw,1970-04-12 04:01:46.900000+00:00,"17 km N of Karligan, Philippines",22.5,6.0-6.9,1970-Apr-12
15.457,121.723,6.52,mw,1970-04-08 21:23:58.720000+00:00,"36 km ENE of Dingalan, Philippines",25.0,6.0-6.9,1970-Apr-08
15.527,121.811,5.81,mw,1970-04-07 06:34:19.690000+00:00,"37 km SE of Suklayin, Philippines",25.0,5.0-5.9,1970-Apr-07
15.662,121.852,5.62,mw,1970-04-07 06:11:54.580000+00:00,"34 km ESE of Suklayin, Philippines",25.0,5.0-5.9,1970-Apr-07
15.776,121.927,5.79,mw,1970-04-07 05:53:39.650000+00:00,"40 km E of Suklayin, Philippines",15.0,5.0-5.9,1970-Apr-07
15.791,121.63,7.44,mw,1970-04-07 05:34:06.640000+00:00,"9 km ENE of Suklayin, Philippines",25.0,7.0-7.9,1970-Apr-07
12.702,122.247,5.76,mw,1970-03-10 06:11:57.650000+00:00,"9 km N of Alad, Philippines",25.0,5.0-5.9,1970-Mar-10
13.522,120.399,5.5,mw,1970-03-04 01:17:45.540000+00:00,"8 km NNW of Harrison, Philippines",50.2,5.0-5.9,1970-Mar-04
13.567,120.466,5.83,mw,1970-02-26 15:50:08.550000+00:00,"13 km NNE of Harrison, Philippines",35.0,5.0-5.9,1970-Feb-26
12.687,121.924,5.98,mw,1970-02-06 02:17:34.100000+00:00,"17 km WNW of Calatrava, Philippines",25.0,5.0-5.9,1970-Feb-06
12.584,121.952,6.74,mw,1970-02-05 22:06:01.530000+00:00,"13 km NNW of Panique, Philippines",15.0,6.0-6.9,1970-Feb-05
13.818,120.606,5.52,mw,1969-12-23 14:08:00.630000+00:00,"3 km WSW of Calatagan, Philippines",103.1,5.0-5.9,1969-Dec-23
15.041,120.018,5.77,mw,1969-10-06 12:48:05.180000+00:00,"6 km WSW of Poblacion, San Felipe, Philippines",45.0,5.0-5.9,1969-Oct-06
13.443,123.149,5.9,mw,1969-06-24 10:58:07.910000+00:00,"4 km WNW of Salingogan, Philippines",15.0,5.0-5.9,1969-Jun-24
13.129,122.553,5.64,mw,1968-11-22 11:38:17.950000+00:00,"7 km SW of Pansoy, Philippines",10.0,5.0-5.9,1968-Nov-22
16.209,122.262,6.07,mw,1968-11-22 08:59:27.080000+00:00,"56 km SE of Minuri, Philippines",35.0,6.0-6.9,1968-Nov-22
15.946,121.72,5.52,mw,1968-08-29 21:08:08.450000+00:00,"27 km NE of Suklayin, Philippines",26.9,5.0-5.9,1968-Aug-29
15.51,122.058,6.4,mw,1968-08-28 20:42:19.950000+00:00,"59 km N of Karligan, Philippines",20.0,6.0-6.9,1968-Aug-28
15.103,122.492,5.71,mw,1968-08-14 07:56:39.310000+00:00,"44 km NNE of Casuguran, Philippines",22.5,5.0-5.9,1968-Aug-14
16.323,122.5,5.53,mw,1968-08-03 19:19:03.650000+00:00,"71 km SE of Dicamay, Philippines",23.9,5.0-5.9,1968-Aug-03
16.475,122.23,6.41,mw,1968-08-03 06:25:05.710000+00:00,"39 km SE of Dicamay, Philippines",25.0,6.0-6.9,1968-Aug-03
16.316,122.067,7.6,mw,1968-08-01 20:19:22.820000+00:00,"32 km SE of Minuri, Philippines",25.0,7.0-7.9,1968-Aug-01
14.96,119.799,5.55,mw,1968-06-06 19:44:03.760000+00:00,"29 km W of San Nicolas, Philippines",31.8,5.0-5.9,1968-Jun-06
17.241,121.886,5.67,mw,1967-10-17 21:05:24.510000+00:00,"4 km N of San Pedro, Philippines",35.0,5.0-5.9,1967-Oct-17
12.874,122.938,5.53,mw,1967-06-21 15:45:27.110000+00:00,"24 km S of San Rafael, Philippines",29.3,5.0-5.9,1967-Jun-21
14.439,122.026,5.55,mw,1966-12-20 18:39:41.130000+00:00,"29 km NNE of Perez, Philippines",20.9,5.0-5.9,1966-Dec-20
13.295,121.467,5.98,mw,1966-08-15 02:45:36.070000+00:00,"17 km ESE of Estrella, Philippines",19.8,5.0-5.9,1966-Aug-15
16.709,119.973,5.71,mw,1966-02-03 11:58:36.430000+00:00,"32 km N of Binabalian, Philippines",61.1,5.0-5.9,1966-Feb-03
13.174,124.604,5.92,mw,1965-05-24 23:21:12.830000+00:00,"51 km E of Rapu-Rapu, Philippines",25.0,5.0-5.9,1965-May-24
12.728,123.93,5.76,mw,1965-04-02 13:04:01.800000+00:00,"0 km SSW of Sabang, Philippines",15.0,5.0-5.9,1965-Apr-02
13.023,124.683,6.35,mw,1964-11-24 12:40:59.350000+00:00,"51 km NE of Biri, Philippines",35.0,6.0-6.9,1964-Nov-24
18.585,119.592,5.82,mw,1964-10-06 06:11:33.130000+00:00,"104 km W of Davila, Philippines",20.0,5.0-5.9,1964-Oct-06
11.611,121.945,5.69,mw,1964-07-21 13:13:02.730000+00:00,"16 km WNW of Abiera, Philippines",35.0,5.0-5.9,1964-Jul-21
16.172,119.768,5.91,mw,1963-12-21 13:09:11.640000+00:00,"2 km SSW of Macabuboni, Philippines",44.9,5.0-5.9,1963-Dec-21
18.903,121.798,5.77,mw,1963-06-07 15:50:00.110000+00:00,"57 km NW of San Vicente, Philippines",35.0,5.0-5.9,1963-Jun-07
18.916,120.117,5.86,mw,1963-03-14 08:00:14.080000+00:00,"68 km NW of Davila, Philippines",25.0,5.0-5.9,1963-Mar-14
10.478,121.604,5.97,mw,1962-08-17 05:04:32.640000+00:00,"37 km W of Tobias Fornier, Philippines",20.0,5.0-5.9,1962-Aug-17
18.805,120.82,5.93,mw,1962-07-31 05:13:07.560000+00:00,"27 km N of Pagudpud, Philippines",35.0,5.0-5.9,1962-Jul-31
11.916,122.177,5.92,mw,1962-07-11 12:40:32.850000+00:00,"10 km N of Ibajay, Philippines",25.0,5.0-5.9,1962-Jul-11
16.313,122.221,5.88,mw,1962-06-30 19:29:53.530000+00:00,"45 km ESE of Minuri, Philippines",20.0,5.0-5.9,1962-Jun-30
13.302,120.641,5.93,mw,1961-07-15 00:17:50.540000+00:00,"4 km SSW of Cabacao, Philippines",25.0,5.0-5.9,1961-Jul-15
12.52,121.886,5.99,mw,1961-06-19 01:45:24.280000+00:00,"14 km WNW of Panique, Philippines",25.0,5.0-5.9,1961-Jun-19
